hotel_id,forecast_date,lead_time,booking_pickup_7d,rolling_demand_14d,cancellation_rate_28d,available_inventory,event_intensity,lag_occupancy_7d,lag_occupancy_28d,occupancy_rate
HOTEL-004,2024-09-19,19,27.203,0.4325,0.1654,36,0.36,0.3911,0.5045,0.4537
HOTEL-005,2024-09-20,10,31.888,0.5449,0.094,8,0.0621,0.6388,0.4544,0.5841
HOTEL-008,2024-09-20,34,30.585,0.5086,0.1585,26,0.0174,0.4683,0.3843,0.4604
HOTEL-006,2024-09-21,78,23.536,0.5306,0.1408,26,0.2233,0.5213,0.4133,0.5504
HOTEL-009,2024-09-21,84,16.955,0.5133,0.1754,25,0.1704,0.5948,0.4356,0.583
HOTEL-007,2024-09-22,34,32.53,0.5435,0.1632,20,0.3179,0.6558,0.539,0.6776
HOTEL-010,2024-09-22,45,21.245,0.7037,0.2215,31,0.2228,0.7604,0.4435,0.6489
HOTEL-008,2024-09-23,79,36.931,0.4319,0.1547,25,0.4219,0.374,0.4985,0.5024
HOTEL-011,2024-09-23,65,27.43,0.505,0.1529,16,0.1713,0.505,0.551,0.52
HOTEL-009,2024-09-24,31,26.211,0.4751,0.1956,34,0.4225,0.3657,0.5033,0.5352
HOTEL-012,2024-09-24,73,26.907,0.5756,0.1467,24,0.1085,0.4884,0.4233,0.5429
HOTEL-001,2024-09-25,77,20.98,0.3973,0.2047,32,0.0626,0.4556,0.6398,0.4351
HOTEL-010,2024-09-25,0,28.499,0.4501,0.1217,31,0.0683,0.5121,0.4569,0.4872
HOTEL-011,2024-09-26,11,37.35,0.4521,0.0977,30,0.1143,0.3451,0.4264,0.5087
HOTEL-002,2024-09-26,12,22.992,0.5109,0.1928,26,0.1035,0.5759,0.5012,0.473
HOTEL-012,2024-09-27,1,34.665,0.3014,0.0812,41,0.204,0.4152,0.4535,0.4841
HOTEL-003,2024-09-27,85,29.09,0.61,0.1495,27,0.3827,0.4628,0.4773,0.5849
HOTEL-001,2024-09-28,43,30.335,0.5608,0.2192,33,0.463,0.5652,0.6197,0.6785
HOTEL-004,2024-09-28,60,32.683,0.6682,0.1399,14,0.338,0.5512,0.4554,0.7519
HOTEL-005,2024-09-29,53,32.824,0.5863,0.1039,21,0.4908,0.5321,0.4772,0.6767
HOTEL-002,2024-09-29,64,13.551,0.554,0.1843,36,0.1037,0.6134,0.4582,0.5165
HOTEL-003,2024-09-30,30,23.009,0.4047,0.1462,20,0.1714,0.4946,0.482,0.4967
HOTEL-006,2024-09-30,56,11.505,0.4588,0.1808,46,0.1265,0.6017,0.4997,0.4353
HOTEL-007,2024-10-01,8,36.965,0.4827,0.0736,13,0.6666,0.5171,0.4812,0.607
HOTEL-004,2024-10-01,74,29.385,0.4427,0.188,35,0.1351,0.4867,0.4748,0.4875
HOTEL-008,2024-10-02,62,14.944,0.4922,0.2511,25,0.0647,0.6047,0.5093,0.4587
HOTEL-005,2024-10-02,79,22.289,0.4035,0.1663,22,0.3766,0.4049,0.3577,0.4479
HOTEL-006,2024-10-03,82,20.462,0.4674,0.1342,23,0.1356,0.5064,0.386,0.4768
HOTEL-009,2024-10-03,30,29.36,0.5418,0.1948,29,0.2593,0.535,0.519,0.5367
HOTEL-010,2024-10-04,44,21.312,0.3543,0.182,29,0.1003,0.5328,0.5408,0.4325
HOTEL-007,2024-10-04,81,12.968,0.4878,0.2308,21,0.1466,0.4292,0.4714,0.5018
HOTEL-011,2024-10-05,6,36.766,0.5688,0.218,29,0.3658,0.6207,0.3938,0.6249
HOTEL-008,2024-10-05,71,29.068,0.4953,0.1532,13,0.1869,0.5797,0.519,0.5705
HOTEL-012,2024-10-06,6,24.114,0.513,0.1378,37,0.0544,0.5721,0.684,0.5945
HOTEL-009,2024-10-06,62,17.494,0.572,0.1706,29,0.1728,0.5487,0.5036,0.5505
HOTEL-001,2024-10-07,73,27.511,0.4606,0.181,20,0.0445,0.4616,0.5862,0.473
HOTEL-010,2024-10-07,70,28.412,0.4138,0.0925,31,0.2161,0.6064,0.5161,0.4973
HOTEL-011,2024-10-08,34,37.438,0.5183,0.1875,24,0.4233,0.4824,0.5365,0.5316
HOTEL-002,2024-10-08,43,30.683,0.4676,0.1738,44,0.1017,0.488,0.5449,0.4877
HOTEL-003,2024-10-09,14,25.22,0.3586,0.1239,25,0.0866,0.597,0.379,0.4751
HOTEL-012,2024-10-09,75,20.475,0.4333,0.15,33,0.1213,0.5185,0.5596,0.4561
HOTEL-004,2024-10-10,43,33.469,0.3707,0.1662,25,0.1143,0.5821,0.3844,0.4928
HOTEL-001,2024-10-10,87,27.437,0.5512,0.1877,19,0.3416,0.559,0.4807,0.5467
HOTEL-002,2024-10-11,3,37.033,0.5804,0.1177,0,0.5096,0.3023,0.4377,0.6193
HOTEL-005,2024-10-11,21,30.475,0.4999,0.1556,21,0.0435,0.3859,0.359,0.5182
HOTEL-003,2024-10-12,24,20.921,0.4713,0.0721,40,0.1707,0.456,0.4603,0.5105
HOTEL-006,2024-10-12,44,34.926,0.6535,0.1418,11,0.313,0.5779,0.5696,0.734
HOTEL-007,2024-10-13,30,28.549,0.4901,0.2238,25,0.0281,0.6023,0.428,0.5526
HOTEL-004,2024-10-13,23,28.991,0.5817,0.1442,7,0.4255,0.3892,0.4397,0.6157
HOTEL-005,2024-10-14,86,18.614,0.4603,0.2079,33,0.0616,0.5062,0.5311,0.4019
HOTEL-008,2024-10-14,89,28.244,0.4808,0.1648,16,0.2242,0.4033,0.5122,0.4475
HOTEL-006,2024-10-15,14,29.736,0.536,0.19,19,0.3033,0.4572,0.4993,0.523
HOTEL-009,2024-10-15,31,44.217,0.6539,0.1775,10,0.3627,0.531,0.4752,0.6559
HOTEL-007,2024-10-16,85,20.603,0.435,0.1656,23,0.3869,0.3904,0.4628,0.4253
HOTEL-010,2024-10-16,44,30.697,0.5489,0.1366,19,0.1885,0.5508,0.5339,0.5746
HOTEL-008,2024-10-17,35,36.144,0.5599,0.1492,28,0.4687,0.5328,0.4917,0.6153
HOTEL-011,2024-10-17,10,16.207,0.437,0.1385,41,0.0696,0.3912,0.5928,0.4301
HOTEL-012,2024-10-18,76,19.09,0.4656,0.2609,37,0.0897,0.4298,0.4686,0.456
HOTEL-009,2024-10-18,0,20.992,0.4597,0.1028,23,0.1873,0.447,0.4273,0.4968
HOTEL-001,2024-10-19,88,25.228,0.7722,0.2109,15,0.4439,0.6101,0.5504,0.7508
HOTEL-010,2024-10-19,25,37.373,0.6202,0.1308,17,0.7484,0.5217,0.5036,0.7669
HOTEL-002,2024-10-20,21,27.547,0.5774,0.0784,15,0.155,0.539,0.4866,0.6271
HOTEL-011,2024-10-20,22,23.503,0.6102,0.1014,39,0.13,0.6564,0.4496,0.5883
HOTEL-012,2024-10-21,8,36.614,0.4338,0.1118,29,0.4181,0.3937,0.477,0.5036
HOTEL-003,2024-10-21,12,33.017,0.4632,0.1511,34,0.057,0.4899,0.397,0.5293
HOTEL-001,2024-10-22,77,23.077,0.5054,0.1711,34,0.381,0.4053,0.5894,0.4853
HOTEL-004,2024-10-22,55,26.747,0.4645,0.0882,18,0.1661,0.4566,0.5013,0.5253
HOTEL-002,2024-10-23,57,22.581,0.5233,0.1506,31,0.0162,0.4789,0.5617,0.4708
HOTEL-005,2024-10-23,52,37.876,0.4143,0.1638,29,0.1584,0.482,0.5268,0.5199
HOTEL-006,2024-10-24,61,12.155,0.3797,0.1982,27,0.0182,0.5493,0.5056,0.4093
HOTEL-003,2024-10-24,31,34.994,0.4796,0.1248,26,0.3619,0.5824,0.3695,0.6135
HOTEL-004,2024-10-25,59,31.677,0.4401,0.1772,11,0.2682,0.5697,0.401,0.5744
HOTEL-007,2024-10-25,22,44.164,0.584,0.182,26,0.4217,0.5957,0.4567,0.657
HOTEL-005,2024-10-26,83,26.213,0.5697,0.1393,21,0.5625,0.5666,0.5199,0.6507
HOTEL-008,2024-10-26,61,25.632,0.6074,0.1118,40,0.1367,0.6565,0.4753,0.6342
HOTEL-006,2024-10-27,78,28.989,0.5548,0.1503,43,0.1135,0.5294,0.5473,0.5714
HOTEL-009,2024-10-27,36,43.869,0.5844,0.1295,37,0.3192,0.3769,0.4632,0.6586
HOTEL-007,2024-10-28,80,23.681,0.505,0.1541,18,0.4561,0.7616,0.4068,0.5762
HOTEL-010,2024-10-28,7,28.814,0.4374,0.1298,22,0.0566,0.5063,0.5412,0.5098
HOTEL-008,2024-10-29,44,26.936,0.5604,0.1598,24,0.5043,0.3831,0.4993,0.5439
HOTEL-011,2024-10-29,9,30.058,0.4641,0.1326,15,0.0972,0.414,0.4138,0.5069
HOTEL-012,2024-10-30,89,18.862,0.396,0.1683,30,0.1014,0.4461,0.5892,0.4056
HOTEL-009,2024-10-30,71,21.157,0.5253,0.1518,8,0.0389,0.6,0.4561,0.5245
HOTEL-001,2024-10-31,9,23.485,0.4413,0.1043,28,0.0297,0.5658,0.4279,0.4569
HOTEL-010,2024-10-31,26,34.77,0.4481,0.1743,24,0.1083,0.4616,0.4324,0.4913
HOTEL-002,2024-11-01,86,20.477,0.4395,0.2195,26,0.097,0.3292,0.5447,0.3742
HOTEL-011,2024-11-01,14,26.066,0.5196,0.0575,41,0.0337,0.4033,0.498,0.4875
HOTEL-003,2024-11-02,54,20.456,0.5538,0.1612,27,0.3014,0.6379,0.4511,0.5852
HOTEL-012,2024-11-02,32,27.366,0.5472,0.1951,30,0.5624,0.5686,0.4317,0.6089
HOTEL-004,2024-11-03,7,30.038,0.5977,0.1055,22,0.0123,0.6028,0.5769,0.6637
HOTEL-001,2024-11-03,70,29.668,0.5671,0.1989,14,0.2297,0.6152,0.3419,0.5855
HOTEL-005,2024-11-04,32,39.357,0.578,0.1609,15,0.1943,0.5365,0.3965,0.638
HOTEL-002,2024-11-04,6,31.974,0.5088,0.1143,30,0.0584,0.3486,0.4904,0.4953
HOTEL-006,2024-11-05,18,20.508,0.4321,0.1885,29,0.3765,0.4047,0.4473,0.4734
HOTEL-003,2024-11-05,38,32.901,0.5053,0.1445,24,0.0577,0.5567,0.4057,0.5319
HOTEL-004,2024-11-06,23,32.395,0.5571,0.1455,20,0.4922,0.4273,0.4897,0.5877
HOTEL-007,2024-11-06,63,15.801,0.648,0.1223,26,0.174,0.4901,0.5717,0.5733
HOTEL-005,2024-11-07,61,17.769,0.3826,0.1571,42,0.0623,0.4864,0.4675,0.3661
HOTEL-008,2024-11-07,2,32.64,0.4307,0.1211,27,0.3561,0.632,0.5477,0.5774
HOTEL-006,2024-11-08,35,25.999,0.534,0.1785,16,0.0855,0.6315,0.4439,0.5202
HOTEL-009,2024-11-08,15,27.696,0.5556,0.1283,8,0.3551,0.43,0.394,0.5857
HOTEL-007,2024-11-09,36,25.241,0.5276,0.1702,3,0.2855,0.6251,0.4414,0.6494
HOTEL-010,2024-11-09,72,30.623,0.508,0.1684,27,0.2376,0.625,0.4776,0.6009
HOTEL-008,2024-11-10,2,33.272,0.6835,0.0842,27,0.0362,0.6684,0.5079,0.6962
HOTEL-011,2024-11-10,58,23.517,0.61,0.1725,20,0.2062,0.6257,0.5037,0.6157
HOTEL-009,2024-11-11,64,30.277,0.4274,0.1189,32,0.2045,0.5643,0.5716,0.5147
HOTEL-012,2024-11-11,10,38.605,0.5301,0.1264,21,0.5568,0.6192,0.4172,0.6435
HOTEL-010,2024-11-12,34,19.836,0.552,0.1576,30,0.2017,0.5949,0.5611,0.5566
HOTEL-001,2024-11-12,64,32.565,0.5381,0.1538,36,0.2308,0.4391,0.5205,0.5293
HOTEL-002,2024-11-13,86,22.753,0.4269,0.1526,27,0.1795,0.6665,0.5713,0.5216
HOTEL-011,2024-11-13,44,25.742,0.5374,0.1868,13,0.6096,0.5367,0.5037,0.5706
HOTEL-003,2024-11-14,53,30.83,0.5848,0.1704,15,0.1359,0.4163,0.6295,0.5285
HOTEL-012,2024-11-14,62,22.897,0.504,0.2006,27,0.1389,0.4614,0.5567,0.4755
HOTEL-001,2024-11-15,87,33.449,0.577,0.183,15,0.2165,0.5865,0.4709,0.5553
HOTEL-004,2024-11-15,71,25.134,0.5941,0.223,22,0.1552,0.6314,0.507,0.5672
HOTEL-002,2024-11-16,20,40.476,0.5696,0.1131,19,0.1945,0.5969,0.4784,0.6493
HOTEL-005,2024-11-16,33,35.809,0.5608,0.1906,26,0.2681,0.7302,0.4852,0.6897
HOTEL-003,2024-11-17,1,34.932,0.5434,0.1466,14,0.1665,0.6853,0.4775,0.6458
HOTEL-006,2024-11-17,32,19.637,0.589,0.1651,5,0.0316,0.5189,0.5134,0.6215
HOTEL-004,2024-11-18,77,39.023,0.5388,0.1943,24,0.3029,0.492,0.4699,0.6014
HOTEL-007,2024-11-18,45,20.264,0.3738,0.117,26,0.1775,0.5551,0.5285,0.462
HOTEL-005,2024-11-19,33,19.848,0.6329,0.1243,30,0.0959,0.4694,0.3946,0.5045
HOTEL-008,2024-11-19,47,29.157,0.5268,0.1692,30,0.3849,0.5887,0.4564,0.5654
HOTEL-006,2024-11-20,33,35.737,0.5394,0.1616,25,0.4231,0.5809,0.5595,0.6143
HOTEL-009,2024-11-20,74,17.321,0.4701,0.1463,15,0.1294,0.58,0.5895,0.5579
HOTEL-007,2024-11-21,61,20.593,0.5067,0.1738,15,0.0329,0.4208,0.6136,0.49
HOTEL-010,2024-11-21,17,30.983,0.4378,0.0781,28,0.2022,0.4794,0.6013,0.5323
HOTEL-008,2024-11-22,30,21.838,0.4556,0.1909,27,0.2544,0.4133,0.6397,0.5042
HOTEL-011,2024-11-22,6,29.88,0.5532,0.0612,23,0.2777,0.4806,0.4516,0.581
HOTEL-009,2024-11-23,70,20.977,0.5871,0.2295,31,0.0807,0.661,0.613,0.6004
HOTEL-012,2024-11-23,76,26.243,0.5968,0.1726,24,0.3129,0.5827,0.6034,0.625
HOTEL-010,2024-11-24,61,24.854,0.5909,0.1603,22,0.0602,0.6386,0.5287,0.6176
HOTEL-001,2024-11-24,10,28.909,0.6577,0.1088,33,0.1377,0.5155,0.533,0.6601
HOTEL-011,2024-11-25,37,25.57,0.4282,0.1608,33,0.0897,0.5012,0.644,0.5178
HOTEL-002,2024-11-25,85,29.959,0.4892,0.1616,13,0.4149,0.5206,0.485,0.5769
HOTEL-003,2024-11-26,67,25.152,0.6158,0.1678,19,0.101,0.5078,0.489,0.5446
HOTEL-012,2024-11-26,72,28.97,0.5364,0.1114,10,0.3609,0.5512,0.4757,0.5958
HOTEL-004,2024-11-27,47,8.806,0.4882,0.1848,41,0.1418,0.5497,0.5083,0.458
HOTEL-001,2024-11-27,74,29.009,0.623,0.1205,20,0.0299,0.6698,0.4787,0.5766
HOTEL-005,2024-11-28,24,30.476,0.5922,0.1423,30,0.0847,0.4174,0.6536,0.5813
HOTEL-002,2024-11-28,54,28.309,0.559,0.1767,31,0.2092,0.5573,0.5584,0.5158
HOTEL-006,2024-11-29,8,26.871,0.4251,0.1017,38,0.0098,0.6102,0.4211,0.5279
HOTEL-003,2024-11-29,88,20.914,0.3889,0.1633,8,0.1504,0.5587,0.5739,0.4643
HOTEL-004,2024-11-30,83,23.07,0.6107,0.1822,32,0.3247,0.6375,0.5637,0.6599
HOTEL-007,2024-11-30,74,22.914,0.5322,0.1839,23,0.1112,0.5884,0.4664,0.5799
HOTEL-005,2024-12-01,3,42.939,0.6846,0.0841,28,0.5267,0.6484,0.4941,0.8177
HOTEL-008,2024-12-01,67,25.034,0.6158,0.1403,10,0.175,0.5403,0.5447,0.6408
HOTEL-006,2024-12-02,7,49.803,0.6508,0.1465,15,0.2793,0.4845,0.5304,0.6727
HOTEL-009,2024-12-02,75,30.217,0.3999,0.2183,19,0.0401,0.4714,0.4891,0.4439
HOTEL-007,2024-12-03,52,53.268,0.5381,0.1989,29,0.405,0.6049,0.5632,0.6676
HOTEL-010,2024-12-03,62,23.692,0.5591,0.1243,11,0.1987,0.5884,0.4781,0.5627
HOTEL-011,2024-12-04,20,26.861,0.5166,0.1437,20,0.1129,0.3873,0.4178,0.4989
HOTEL-008,2024-12-04,9,23.909,0.6197,0.1207,35,0.0473,0.5563,0.6443,0.5722
HOTEL-012,2024-12-05,56,25.755,0.5699,0.217,35,0.1064,0.5555,0.5561,0.4985
HOTEL-009,2024-12-05,9,31.981,0.4947,0.0972,25,0.0126,0.5507,0.5836,0.5736
HOTEL-010,2024-12-06,87,10.657,0.4799,0.2285,39,0.0415,0.6352,0.5094,0.4607
HOTEL-001,2024-12-06,13,34.981,0.5793,0.0872,25,0.0965,0.5764,0.5776,0.6318
HOTEL-002,2024-12-07,44,32.373,0.6151,0.1114,35,0.1116,0.656,0.6183,0.6945
HOTEL-011,2024-12-07,86,33.965,0.7004,0.1435,21,0.4165,0.5563,0.582,0.7501
HOTEL-012,2024-12-08,7,36.675,0.6359,0.1164,27,0.2345,0.5322,0.5379,0.6936
HOTEL-003,2024-12-08,17,34.33,0.8089,0.1185,21,0.3674,0.7702,0.4804,0.8263
HOTEL-001,2024-12-09,57,21.895,0.5503,0.153,39,0.107,0.5516,0.4425,0.4677
HOTEL-004,2024-12-09,45,23.568,0.5042,0.1883,25,0.2444,0.5033,0.5414,0.4964
HOTEL-005,2024-12-10,47,26.857,0.6023,0.1461,23,0.2504,0.5714,0.5206,0.5501
HOTEL-002,2024-12-10,71,20.393,0.5313,0.1457,23,0.2106,0.4783,0.4673,0.5018
HOTEL-003,2024-12-11,34,31.368,0.4611,0.1584,26,0.3305,0.7179,0.5649,0.5593
HOTEL-006,2024-12-11,70,34.773,0.4794,0.1548,30,0.1661,0.5408,0.5234,0.5228
HOTEL-004,2024-12-12,38,39.146,0.6219,0.127,15,0.3968,0.621,0.6554,0.7026
HOTEL-007,2024-12-12,15,26.839,0.598,0.1277,22,0.096,0.4963,0.5021,0.623
HOTEL-008,2024-12-13,26,32.55,0.6805,0.1496,11,0.6143,0.5233,0.5875,0.713
HOTEL-005,2024-12-13,60,19.734,0.6387,0.1497,24,0.0423,0.6147,0.5057,0.5367
HOTEL-006,2024-12-14,52,26.493,0.6962,0.1179,24,0.4073,0.5665,0.4795,0.6949
HOTEL-009,2024-12-14,76,29.047,0.6997,0.174,18,0.2873,0.788,0.5998,0.7128
HOTEL-010,2024-12-15,66,25.087,0.6852,0.1957,24,0.1178,0.6448,0.6081,0.6764
HOTEL-007,2024-12-15,27,28.298,0.541,0.1154,30,0.0704,0.6152,0.5935,0.6125
HOTEL-008,2024-12-16,49,21.958,0.6034,0.1612,15,0.2372,0.5468,0.5748,0.592
HOTEL-011,2024-12-16,7,23.206,0.5443,0.1587,19,0.0114,0.628,0.5415,0.5481
HOTEL-012,2024-12-17,55,29.959,0.5122,0.1676,29,0.3114,0.5019,0.4165,0.5456
HOTEL-009,2024-12-17,26,32.337,0.6917,0.1447,16,0.4718,0.5074,0.4947,0.6527
HOTEL-001,2024-12-18,23,40.261,0.5312,0.1735,27,0.0893,0.6154,0.6419,0.6239
HOTEL-010,2024-12-18,9,36.484,0.6121,0.0719,21,0.3804,0.5256,0.5765,0.6661
HOTEL-002,2024-12-19,88,25.589,0.5889,0.21,24,0.0461,0.6338,0.5837,0.5778
HOTEL-011,2024-12-19,20,34.134,0.601,0.2304,33,0.1187,0.6403,0.5958,0.5939
HOTEL-003,2024-12-20,54,27.792,0.6048,0.1501,23,0.3647,0.6868,0.5535,0.6103
HOTEL-012,2024-12-20,72,27.189,0.5378,0.1641,34,0.0498,0.6212,0.5561,0.5088
HOTEL-004,2024-12-21,50,25.761,0.6377,0.195,28,0.122,0.6265,0.5732,0.6149
HOTEL-001,2024-12-21,80,28.476,0.7098,0.1454,16,0.2639,0.6275,0.5817,0.6916
HOTEL-002,2024-12-22,54,33.7,0.6956,0.1083,16,0.1619,0.6882,0.4892,0.721
HOTEL-005,2024-12-22,1,24.292,0.5869,0.0996,32,0.2244,0.7621,0.6705,0.6413
HOTEL-006,2024-12-23,69,12.559,0.5664,0.1689,20,0.043,0.5083,0.4737,0.4798
HOTEL-003,2024-12-23,20,27.464,0.3976,0.2045,38,0.0293,0.6314,0.6038,0.4825
HOTEL-007,2024-12-24,56,29.851,0.5895,0.1573,43,0.0875,0.4914,0.563,0.4909
HOTEL-004,2024-12-24,14,45.541,0.6399,0.0882,41,0.1225,0.6162,0.5306,0.6989
HOTEL-008,2024-12-25,14,23.831,0.7178,0.1415,14,0.1468,0.6496,0.6534,0.7225
HOTEL-005,2024-12-25,25,28.236,0.5951,0.0946,8,0.2813,0.7194,0.6469,0.6999
HOTEL-006,2024-12-26,28,24.948,0.6337,0.0952,5,0.0376,0.6203,0.5612,0.5743
HOTEL-009,2024-12-26,0,35.018,0.528,0.0501,24,0.138,0.6041,0.5586,0.5776
HOTEL-010,2024-12-27,8,31.6,0.5875,0.1009,30,0.1155,0.5872,0.5903,0.6313
HOTEL-007,2024-12-27,60,28.059,0.6363,0.1616,15,0.4637,0.6732,0.5524,0.666
HOTEL-008,2024-12-28,80,24.393,0.7282,0.1133,20,0.0843,0.7861,0.5753,0.7579
HOTEL-011,2024-12-28,4,47.924,0.7772,0.0594,26,0.2545,0.6382,0.6261,0.8289
HOTEL-009,2024-12-29,86,34.631,0.7676,0.1959,16,0.0061,0.704,0.5985,0.7115
HOTEL-012,2024-12-29,82,32.393,0.8404,0.1796,14,0.1968,0.5594,0.4829,0.7129
HOTEL-010,2024-12-30,57,21.772,0.5122,0.1869,37,0.128,0.5557,0.6194,0.4929
HOTEL-001,2024-12-30,48,28.154,0.6443,0.1476,34,0.1549,0.6246,0.6131,0.5821
HOTEL-011,2024-12-31,77,22.822,0.6592,0.1981,14,0.2236,0.6923,0.5863,0.6406
HOTEL-002,2024-12-31,48,14.136,0.495,0.2213,28,0.0188,0.6824,0.5829,0.442
HOTEL-003,2025-01-01,26,19.925,0.6157,0.1294,15,0.1705,0.5777,0.4958,0.5625
HOTEL-012,2025-01-01,6,38.692,0.5713,0.1323,24,0.1543,0.6459,0.6093,0.6593
HOTEL-004,2025-01-02,5,34.493,0.6599,0.1293,18,0.4775,0.451,0.5602,0.6715
HOTEL-001,2025-01-02,58,31.132,0.5826,0.1714,31,0.1054,0.6313,0.552,0.5513
HOTEL-005,2025-01-03,47,26.315,0.5556,0.0972,24,0.164,0.6824,0.7006,0.6479
HOTEL-002,2025-01-03,23,44.648,0.6819,0.163,23,0.4606,0.7333,0.612,0.7172
HOTEL-003,2025-01-04,75,28.032,0.777,0.1527,16,0.567,0.666,0.6181,0.7582
HOTEL-006,2025-01-04,9,34.567,0.7484,0.1801,13,0.0466,0.6745,0.6198,0.7878
HOTEL-004,2025-01-05,38,33.588,0.6113,0.1472,26,0.2282,0.7388,0.553,0.6816
HOTEL-007,2025-01-05,56,30.409,0.6815,0.1806,9,0.3326,0.7149,0.5598,0.7545
HOTEL-005,2025-01-06,55,29.056,0.616,0.1506,24,0.2152,0.7859,0.5251,0.6668
HOTEL-008,2025-01-06,6,38.321,0.706,0.0586,16,0.2096,0.7289,0.6114,0.7226
HOTEL-006,2025-01-07,69,30.201,0.6345,0.2402,27,0.2075,0.5709,0.4954,0.5686
HOTEL-009,2025-01-07,29,33.436,0.5474,0.1285,27,0.643,0.5666,0.5543,0.6418
HOTEL-007,2025-01-08,12,22.7,0.5511,0.0777,27,0.0736,0.6293,0.619,0.5679
HOTEL-010,2025-01-08,17,26.615,0.6345,0.1514,25,0.0684,0.4993,0.644,0.5527
HOTEL-008,2025-01-09,37,15.305,0.5591,0.1783,11,0.0372,0.5989,0.5892,0.5398
HOTEL-011,2025-01-09,23,29.587,0.5476,0.141,25,0.0604,0.5993,0.666,0.5924
HOTEL-009,2025-01-10,9,47.956,0.6024,0.1244,21,0.2453,0.5952,0.7036,0.7198
HOTEL-012,2025-01-10,26,23.674,0.475,0.105,49,0.0222,0.698,0.6766,0.5154
HOTEL-001,2025-01-11,3,28.266,0.5206,0.167,11,0.2709,0.7007,0.5406,0.6744
HOTEL-010,2025-01-11,11,43.589,0.7315,0.1987,20,0.2614,0.7106,0.578,0.8053
HOTEL-002,2025-01-12,41,33.715,0.7593,0.0751,25,0.1719,0.6346,0.5955,0.7665
HOTEL-011,2025-01-12,40,31.3,0.6967,0.2118,23,0.0535,0.6659,0.7455,0.6961
HOTEL-012,2025-01-13,37,39.904,0.6182,0.1812,16,0.4608,0.7098,0.6088,0.7131
HOTEL-003,2025-01-13,61,26.43,0.5528,0.2252,18,0.6892,0.7434,0.5461,0.6539
HOTEL-001,2025-01-14,7,25.92,0.6451,0.056,8,0.0467,0.5813,0.5547,0.647
HOTEL-004,2025-01-14,24,14.88,0.5103,0.1865,34,0.2871,0.6952,0.662,0.5237
HOTEL-002,2025-01-15,60,22.976,0.5422,0.1202,37,0.0084,0.4961,0.6385,0.5226
HOTEL-005,2025-01-15,39,26.887,0.5468,0.0357,20,0.3009,0.6977,0.7517,0.6419
HOTEL-003,2025-01-16,52,29.935,0.6298,0.1503,26,0.2713,0.6489,0.6104,0.6367
HOTEL-006,2025-01-16,46,29.907,0.6606,0.1854,19,0.1391,0.6937,0.6416,0.6626
HOTEL-004,2025-01-17,54,17.548,0.5481,0.221,23,0.1067,0.6398,0.6943,0.5178
HOTEL-007,2025-01-17,25,39.129,0.6448,0.112,18,0.494,0.6895,0.6682,0.7693
HOTEL-008,2025-01-18,76,31.035,0.6937,0.1486,21,0.4442,0.7358,0.5978,0.7064
HOTEL-005,2025-01-18,5,35.414,0.5086,0.1255,31,0.591,0.6903,0.6186,0.7323
HOTEL-006,2025-01-19,34,34.433,0.7104,0.1928,31,0.2489,0.6727,0.5574,0.6924
HOTEL-009,2025-01-19,26,33.553,0.704,0.1561,14,0.0971,0.6194,0.5738,0.7095
HOTEL-010,2025-01-20,46,36.223,0.6846,0.172,15,0.4483,0.5934,0.6309,0.687
HOTEL-007,2025-01-20,80,26.347,0.7152,0.2366,3,0.3308,0.6705,0.5861,0.6864
HOTEL-011,2025-01-21,53,45.232,0.7929,0.1568,5,0.671,0.7276,0.5979,0.816
HOTEL-008,2025-01-21,53,23.055,0.7366,0.1582,10,0.1128,0.6309,0.6264,0.6589
HOTEL-012,2025-01-22,37,27.584,0.6218,0.1277,26,0.2133,0.7014,0.5491,0.614
HOTEL-009,2025-01-22,35,14.143,0.6707,0.1657,20,0.0424,0.6778,0.6456,0.6044
HOTEL-010,2025-01-23,8,33.047,0.7148,0.1215,0,0.097,0.5524,0.7267,0.701
HOTEL-001,2025-01-23,60,26.685,0.6854,0.1987,16,0.0435,0.6845,0.5517,0.5676
HOTEL-011,2025-01-24,7,28.57,0.6481,0.079,20,0.0367,0.656,0.775,0.6802
HOTEL-002,2025-01-24,63,29.622,0.6374,0.1808,23,0.181,0.5707,0.6884,0.6418
HOTEL-012,2025-01-25,63,37.812,0.7993,0.1525,6,0.0762,0.7949,0.6785,0.7817
HOTEL-003,2025-01-25,12,43.621,0.7333,0.1204,19,0.468,0.6426,0.6652,0.8139
HOTEL-001,2025-01-26,70,18.323,0.6815,0.1503,17,0.0299,0.7146,0.6763,0.6929
HOTEL-004,2025-01-26,2,46.526,0.6841,0.1527,27,0.5067,0.795,0.6541,0.8644
HOTEL-002,2025-01-27,38,43.744,0.6505,0.0942,25,0.1287,0.7773,0.728,0.7214
HOTEL-005,2025-01-27,70,30.106,0.6844,0.1029,23,0.4763,0.6646,0.6749,0.6687
HOTEL-006,2025-01-28,66,30.953,0.6649,0.1889,33,0.1422,0.6354,0.6566,0.5613
HOTEL-003,2025-01-28,77,26.572,0.6567,0.1837,19,0.2276,0.5707,0.6856,0.5976
HOTEL-004,2025-01-29,1,29.868,0.5677,0.0751,6,0.3717,0.702,0.6479,0.7244
HOTEL-007,2025-01-29,44,19.818,0.6909,0.123,24,0.2718,0.6106,0.7481,0.6574
